id_country;name;geo_point
31cec5ce-e2df-4517-8a80-ba63ae3da357;Universitas Islam Negeri Sunan Gunung Djati;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Russian State Hydrometeorological University;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma Agraria Antonio Narro;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Juarez del Estado de Durango;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Czestochowa University of Technology;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Sepuluh Nopember Institute of Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Ludong University;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;Open University Netherlands;
d6a36728-9b0b-4051-8d73-e115f5690320;Frederick University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Statistical Institute;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;National University of Life and Environmental Sciences of Ukraine;
dca3f3d8-cb12-44f7-96df-59467fd30526;Shoolini University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Hawaii, Hilo;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Pontificia Universidad Catolica Argentina Santa Maria de los Buenos Aires;
f9811d97-d9fc-483e-b213-7ba35aeb2474;Mbarara University of Science and Technology;
3b296120-990c-4c0e-89bf-f86be60f2739;University of Medicine and Pharmacy Victor Babes;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Massachusetts, Dartmouth;
69da478f-93cd-4f61-8d68-8421f47bf947;University of Phayao;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Catolica de Brasilia;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional del Litoral;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;The Florida A&M University and The Florida State University College of Engineering;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Oita University;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Kaohsiung University of Science and Technology;
577567b8-2bd7-4944-a43d-f714c3b6e735;El Colegio de Mexico;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanyang Normal University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Tecnologica Federal do Parana;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade do Sul de Santa Catarina;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Brandenburgische Technische Universitat Cottbus;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Ciencias da Saude de Porto Alegre;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Kazan State Power Engineering University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Urmia University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Qingdao University of Technology;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Louisiana, Lafayette;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole Nationale Superieure d'Ingenieurs de Caen et Centre de Recherche;
dca3f3d8-cb12-44f7-96df-59467fd30526;Armed Forces Medical College;
dca3f3d8-cb12-44f7-96df-59467fd30526;Thapar Institute of Engineering and Technology;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;University of Agriculture;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Pace University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Ouro Preto;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Tocantins;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Tohoku Medical and Pharmaceutical University;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Hoseo University;
8ed45d0e-481d-44b0-a96c-d1cca9a2d771;British University in Dubai;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Kyiv National University of Construction and Architecture;
d6a36728-9b0b-4051-8d73-e115f5690320;Cyprus University of Technology;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal da Grande Dourados;
ef77533c-16b5-4d05-8669-aaad4a1d3b80;German Jordanian University;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Andalas University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Saitama University;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad Pontificia de Salamanca;
9acaf321-be06-4740-856e-77b5b4ec430d;Kenyatta University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Guangdong Ocean University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Delaware State University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Georgia Southern University;
e715f160-55e7-4db2-8505-7762526b8420;Menzies School of Health Research;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de Cuyo;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole des Hautes Etudes Commerciales de Paris;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Bahria University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;New York Institute of Technology;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Misr University for Science and Technology;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Kohat University of Science and Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Xiamen University of Technology;
d22cd62f-5aa1-4941-99d2-5a11d6738961;Central European University;
0511290f-ba82-4863-84fa-0efdde29f095;Sakarya University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Xihua University;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de Mar del Plata;
0511290f-ba82-4863-84fa-0efdde29f095;Ondokuz Mayis University;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Maritime University of Szczecin;
23af144d-8ec6-43fb-b097-a5ddcdc44137;University of Fukui;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chongqing Technology and Business University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;North West Frontier Province University of Engineering and Technology;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Estadual do Oeste do Parana;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Huaihua University;
d6a36728-9b0b-4051-8d73-e115f5690320;Eastern Mediterranean University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Alagoas;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Kyoto Sangyo University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Hazara University;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;John Paul II Catholic University of Lublin;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole Nationale des Travaux Publics de l'Etat;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad de Tarapaca;
577567b8-2bd7-4944-a43d-f714c3b6e735;Colegio de Postgraduados;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Nebraska, Omaha;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;National University of Science and Technology MISIS;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad ICESI;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;K.N.Toosi University of Technology;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Jahangirnagar University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Bauhaus-Universitat Weimar;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Centro de Educacion Medica e Investigaciones Clinicas Norberto Quirno;
4722f438-c158-4380-b9cd-5c396a349fdc;Stockholm School of Economics;62.8114849681, 16.5962658468
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Amapa;
3b296120-990c-4c0e-89bf-f86be60f2739;University of Medicine, Pharmacy, Science and Technology of Targu Mures;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, Long Beach;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Minia University;
bbf93bd7-0970-40b4-a01b-92c0f1dd898a;University of East Sarajevo;
94c8ee1b-11a9-4931-b752-917eb2457093;University of Regina;
9acaf321-be06-4740-856e-77b5b4ec430d;Jomo Kenyatta University of Agriculture and Technology;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Benha University;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;University of Sulaimani;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad del Norte, Barranquilla;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad de Colima;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade de Taubate;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Universitas Tadulako;
941ba4f5-9026-4802-8bc2-e9732930e533;Universidade da Madeira;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chongqing University of Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Wannan Medical College;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Longyan University;
9458b70b-eeb6-4a5d-9a3f-a788c6244b7f;Sokoine University of Agriculture;
0511290f-ba82-4863-84fa-0efdde29f095;Abdullah Gul University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Wichita State University;
50e857c3-828c-4bb0-8add-3ed4746d7794;Umm Al-Qura University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Vale do Sao Francisco;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;University of Isfahan;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Estadual do Centro-Oeste;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Middlebury College;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Opole University of Technology;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Bedfordshire;
d55b2f15-7df4-4258-8559-2d3b6d1470ed;Technical University of Crete;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade do Oeste Paulista;
00c04788-a568-4961-b3a9-a8ee00777af9;Escola Bahiana de Medicina e Saude Publica;
23af144d-8ec6-43fb-b097-a5ddcdc44137;University of Electro-Communications;
86c0a2d3-f733-4b9f-b034-4fa0de151145;Universite de Dschang;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;University of Bialystok;
2f4c6ee6-e7d1-43d1-b6f3-e72b49c21618;Hawassa University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;East China Jiaotong University;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad Diego Portales;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of New Orleans;
c906ceae-8280-4333-a10c-8da90a25caa5;Technical University of Malaysia, Melaka;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Technology;
59f0d4bc-9a9e-4a35-8431-086517d80df5;North China University of Technology;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Technische Hochschule Ingolstadt;
81529f65-b453-49ea-82f4-8e591ab409dd;Universite Hassan II de Casablanca;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Wesleyan University, Middletown;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal Rural do Semi-Arido;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Military University of Technology;
0511290f-ba82-4863-84fa-0efdde29f095;Yildiz Technical University;
d55b2f15-7df4-4258-8559-2d3b6d1470ed;Aegean University;
0511290f-ba82-4863-84fa-0efdde29f095;Yuzuncu Yil University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;North Khorasan University of Medical Sciences;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole Nationale d'Ingenieurs de Metz;
7ee7c13a-7183-4885-8136-5c4ef46bbe1c;Vietnam National University, Hanoi;
d22cd62f-5aa1-4941-99d2-5a11d6738961;Pazmany Peter Catholic University;
91e00979-d384-4936-9bcf-55a73149df11;B P Koirala Institute of Health Sciences;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal dos Vales do Jequitinhonha e Mucuri;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Maranhao;
7d05b2fc-c1e5-4c58-bea8-09eb9a6e36b4;Tel-Hai College;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Lahore University of Management Sciences;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad San Sebastian;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite Rennes 2;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Linyi University;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;Hung Kuang University;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Sigmund Freud University;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de Quilmes;
8cad507b-e9c9-4e28-bc49-a5d05acf191b;Universite des Antilles et de la Guyane, French Guiana;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Hochschule Munchen;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chengdu University of Technology;
2421796c-09a8-45cb-a7b0-dd7d6779947f;Queen Margaret University, Edinburgh;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Kyushu Institute of Technology;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;MCPHS University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;The University of Bolton;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Trier;
94c8ee1b-11a9-4931-b752-917eb2457093;Bishops University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Doshisha University;
b35eca0a-3c26-4150-acfd-4e81bd1c0397;Vytautas Magnus University;
733250ae-61c6-47b1-b43f-8961ae5ec7aa;University of Raparin;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Catolica Dom Bosco;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de Salta;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Deutsche Sporthochschule Koln;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Estadual do Norte Fluminense Darcy Ribeiro;
00c04788-a568-4961-b3a9-a8ee00777af9;Faculdade de Medicina do ABC;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Austral;
3c51ba21-effe-4b3f-ad40-b1fdc612b4c5;Universidad de Cienfuegos Carlos Rafael Rodriguez;
dca3f3d8-cb12-44f7-96df-59467fd30526;St Johns Medical College;
2421796c-09a8-45cb-a7b0-dd7d6779947f;Birmingham City University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Western Washington University;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Udayana University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;University of Arid Agriculture;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;Rhodes University;
941ba4f5-9026-4802-8bc2-e9732930e533;Escola Superior de Enfermagem de Coimbra;
f43e1f8c-2889-4274-a700-ce2b6f3c0461;Universidad Nacional Autonoma de Honduras;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita Commerciale Luigi Bocconi;
577567b8-2bd7-4944-a43d-f714c3b6e735;Centro Nacional de Investigacion y Desarrollo Tecnologico;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Heilongjiang Bayi Agricultural University;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;University of Nigeria;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Kyiv National University of Trade and Economics;
941ba4f5-9026-4802-8bc2-e9732930e533;Instituto Politecnico de Leiria;
dca3f3d8-cb12-44f7-96df-59467fd30526;Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Dong-Eui University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Gansu Agricultural University;
92ef9c18-01dd-44cc-8e37-3e0ba9fb6d4d;Univerzitet Singidunum;
9b2243bb-be73-49a1-b625-d1364ec28a4f;Constantine the Philosopher University in Nitra;
0511290f-ba82-4863-84fa-0efdde29f095;Duzce University;
9b8deb3c-f057-4044-b7a2-887bb70d4611;Lebanese American University;
dca3f3d8-cb12-44f7-96df-59467fd30526;National Institute of Technology Rourkela;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Rio Grande;
69da478f-93cd-4f61-8d68-8421f47bf947;Mae Fah Luang University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Mehran University of Engineering and Technology Jamshoro;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;California State University, Northridge;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Muroran Institute of Technology;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade do Extremo Sul Catarinense;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yichun University;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Mulawarman University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;University of Peshawar;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de Queretaro;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Heilongjiang University of Chinese Medicine;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Koblenz-Landau;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Changhua University of Education;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Chichester;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad Nacional de Tucuman;
2f4c6ee6-e7d1-43d1-b6f3-e72b49c21618;Mekelle University;
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;Ostfold University College;
4722f438-c158-4380-b9cd-5c396a349fdc;AlbaNova University Center;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Sahmyook University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;National Textile University;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad de Magallanes;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Poznan University of Economics and Business;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Helmut Schmidt Universitat - Universitat der Bundeswehr Hamburg;
8faf18f2-253d-4556-8af9-17c322c046ca;University of Montenegro;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Hyderabad;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Pune;
94c8ee1b-11a9-4931-b752-917eb2457093;St. Francis Xavier University;
3959e4a1-1d37-4ffe-b0e3-f2a492e9187f;Riga Technical University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Graduate University of Advanced Technology;
c906ceae-8280-4333-a10c-8da90a25caa5;Tenaga National University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yunnan Normal University;
0511290f-ba82-4863-84fa-0efdde29f095;Galatasaray University;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Sangmyung University;
69da478f-93cd-4f61-8d68-8421f47bf947;Naresuan University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shandong University of Finance;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Liaoning University of Technology;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de Baja California;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;East Tennessee State University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;University of Science and Technology of Mazandaran;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;University of Fort Hare;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Ilam University of Medical Sciences;
94c8ee1b-11a9-4931-b752-917eb2457093;Universite du Quebec en Chicoutimi;
0511290f-ba82-4863-84fa-0efdde29f095;Harran University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Ochanomizu University;
b3e30ab4-b317-4301-84b1-b1b47d846299;University of Cape Coast;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of San Francisco;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Japan Advanced Institute of Science and Technology;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Universitas Ahmad Dahlan Yogyakarta;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Technische Universitat Bergakademie Freiberg;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;The Islamia University of Bahawalpur;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Koszalin University of Technology;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Islamic Azad University, Tabriz;
0511290f-ba82-4863-84fa-0efdde29f095;Gaziantep University;
dca3f3d8-cb12-44f7-96df-59467fd30526;Dr Babasaheb Ambedkar Marathwada University;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;University of Zielona Gora;
86c0a2d3-f733-4b9f-b034-4fa0de151145;Universite de Buea;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;University of Malakand;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Misr International University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;South Dakota School of Mines and Technology;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad Loyola Andalucia;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Shahrekord University of Medical Sciences;
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;Kristiania University College;
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;Western Norway University of Applied Sciences;
9b2243bb-be73-49a1-b625-d1364ec28a4f;Pavol Jozef Safarik University in Kosice;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Rakuno Gakuen University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Air University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Bohai University;
dca3f3d8-cb12-44f7-96df-59467fd30526;National Institute of Mental Health and Neuro Sciences;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hunan University of Science and Technology;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Bangladesh Agricultural University;
0511290f-ba82-4863-84fa-0efdde29f095;Uludag University;
0c22b028-a0e2-4d0e-a7ae-7756f3db0ff3;University of Tripoli;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chengdu University of Information Technology;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade de Caxias do Sul;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Liaoning University of Traditional Chinese Medicine;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;Sefako Makgatho Health Sciences University;
1d8209a5-f53d-4a86-a671-c11b2dcb6f3b;Medical University of Sofia;
00c04788-a568-4961-b3a9-a8ee00777af9;Pontificia Universidade Catolica de Sao Paulo;
6b0f75f4-0c65-4cbd-82e1-de8ef7f38d2e;Universidad San Ignacio de Loyola;
3981e2dc-10a5-4203-9149-1f8116b6ac1e;An-Najah National University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Shahid Chamran University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat der Bundeswehr Munchen;
748a340d-a9fe-47ba-a18c-5401733090bb;Rajarata University of Sri Lanka;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shenyang University of Chemical Technology;
50e857c3-828c-4bb0-8add-3ed4746d7794;Jazan University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Florida Institute of Technology;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;City University of New York, Queens College;
50e857c3-828c-4bb0-8add-3ed4746d7794;Tabuk University;
9b2243bb-be73-49a1-b625-d1364ec28a4f;Slovak University of Technology;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de San Luis Potosi;
0511290f-ba82-4863-84fa-0efdde29f095;Selcuk University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Henan Institute of Science and Technology;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Arkansas State University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Triangulo Mineiro;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Samara University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Huanggang Normal University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Clark University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;Pakistan Institute of Engineering and Applied Sciences;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad Catolica de Valencia San Vicente Martir;
748a340d-a9fe-47ba-a18c-5401733090bb;University of Jaffna;
dca3f3d8-cb12-44f7-96df-59467fd30526;University College of Medical Sciences;
dca3f3d8-cb12-44f7-96df-59467fd30526;University of Kerala;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Jishou University;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Universitas Negeri Jakarta;
50e857c3-828c-4bb0-8add-3ed4746d7794;Princess Nourah bint Abdul Rahman University;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad Catolica del Norte;
8e068ac1-0b05-48d3-8bef-b8492c99f1df;Sylhet Agricultural University;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;Ahmadu Bello University;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad Adolfo Ibanez;
dca3f3d8-cb12-44f7-96df-59467fd30526;JSS Academy of Higher Education and Research;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Xinjiang University;
c906ceae-8280-4333-a10c-8da90a25caa5;University of Malaysia, Sarawak;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Washington State University, Vancouver Campus;
3c51ba21-effe-4b3f-ad40-b1fdc612b4c5;Universidad Central Marta Abreu de Las Villas;
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad de Santander;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;University of Social Sciences and Humanities;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole des Hautes Etudes en Sciences Sociales;
dca3f3d8-cb12-44f7-96df-59467fd30526;Nitte University;
02d1698e-9c87-48d5-8b37-85ddac6f8bc6;National College of Business Administration and Economics;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;Hogeschool van Amsterdam;
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Pharos University in Alexandria;
31cec5ce-e2df-4517-8a80-ba63ae3da357;University of Mataram;
dca3f3d8-cb12-44f7-96df-59467fd30526;Yenepoya University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Chuo University;
31cec5ce-e2df-4517-8a80-ba63ae3da357;Haluoleo University;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Arak University of Medical Sciences;
7b921a7f-d733-4e00-8b1d-fb1fc033ad94;Taras Shevchenko National University of Kyiv;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade do Grande Rio;
530f1f6a-23d7-496d-a2e2-7c01230612f0;University of Zimbabwe;
59f0d4bc-9a9e-4a35-8431-086517d80df5;China West Normal University;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de Yucatan;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Barnard College;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Normandie Universite;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Rondonia;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;University of Social Welfare and Rehabilitation Sciences;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;Zuyd University of Applied Sciences;
86c0a2d3-f733-4b9f-b034-4fa0de151145;Universite de Yaounde I;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Minzu University of China;
3ee2e729-09ef-4e41-bd5c-25e6ddcdcc65;University of Maiduguri;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chongqing University of Arts and Sciences;
0511290f-ba82-4863-84fa-0efdde29f095;Cukurova University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Changchun University of Traditional Chinese Medicine;
0511290f-ba82-4863-84fa-0efdde29f095;Eskisehir Osmangazi University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Sao Joao del Rei;
748a340d-a9fe-47ba-a18c-5401733090bb;University of Kelaniya;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;Pedagogical University of Kielce;
50e857c3-828c-4bb0-8add-3ed4746d7794;Najran University;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Okayama University of Science;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Regional do Cariri;
577567b8-2bd7-4944-a43d-f714c3b6e735;Universidad Autonoma de Guerrero;
